,Sat2Earth_x,Sat2Earth_y,Sat2Earth_z
22813,-10368,-16378,-5165.6
22814,-10254,-16402,-5181.3
22815,-10139,-16424,-5196.6
22816,-10023,-16446,-5211.7
22817,-9907.4,-16466,-5226.5
22818,-9790.8,-16486,-5241
22819,-9673.6,-16505,-5255.1
22820,-9555.8,-16522,-5269
22821,-9437.4,-16539,-5282.5
22822,-9318.5,-16555,-5295.7
22823,-9199,-16569,-5308.6
22824,-9078.9,-16583,-5321.2
22825,-8958.3,-16596,-5333.4
22826,-8837.2,-16608,-5345.4
22827,-8715.4,-16618,-5357
22828,-8593.1,-16628,-5368.2
22829,-8470.3,-16636,-5379.2
22830,-8346.9,-16644,-5389.8
22831,-8222.9,-16650,-5400
22832,-8098.4,-16656,-5409.9
22833,-7973.4,-16660,-5419.5
22834,-7847.8,-16663,-5428.7
22835,-7721.6,-16665,-5437.5
22836,-7594.9,-16667,-5446
22837,-7467.7,-16666,-5454.2
22838,-7339.9,-16665,-5462
22839,-7211.6,-16663,-5469.4
22840,-7082.8,-16660,-5476.4
22841,-6953.4,-16655,-5483.1
22842,-6823.5,-16649,-5489.4
22843,-6693.1,-16642,-5495.3
22844,-6562.2,-16634,-5500.8
22845,-6430.8,-16625,-5505.9
22846,-6298.8,-16614,-5510.6
22847,-6166.4,-16603,-5515
22848,-6033.4,-16590,-5518.9
22849,-5900,-16576,-5522.4
22850,-5766.1,-16560,-5525.5
22851,-5631.7,-16544,-5528.2
22852,-5496.8,-16526,-5530.5
22853,-5361.4,-16507,-5532.4
22854,-5225.6,-16486,-5533.8
22855,-5089.3,-16464,-5534.8
22856,-4952.6,-16441,-5535.3
22857,-4815.4,-16417,-5535.4
22858,-4677.8,-16391,-5535.1
22859,-4539.7,-16364,-5534.3
22860,-4401.3,-16336,-5533
22861,-4262.5,-16306,-5531.3
22862,-4123.2,-16275,-5529.1
22863,-3983.6,-16242,-5526.5
22864,-3843.6,-16208,-5523.3
22865,-3703.2,-16172,-5519.7
22866,-3562.5,-16136,-5515.6
22867,-3421.4,-16097,-5511
22868,-3280,-16057,-5505.9
22869,-3138.4,-16016,-5500.3
22870,-2996.4,-15973,-5494.2
22871,-2854.1,-15929,-5487.5
22872,-2711.5,-15883,-5480.4
22873,-2568.7,-15836,-5472.7
22874,-2425.7,-15787,-5464.5
22875,-2282.5,-15737,-5455.8
22876,-2139,-15685,-5446.5
22877,-1995.4,-15632,-5436.6
22878,-1851.6,-15576,-5426.2
22879,-1707.6,-15520,-5415.3
22880,-1563.5,-15462,-5403.8
22881,-1419.3,-15402,-5391.7
22882,-1275.1,-15340,-5379.1
22883,-1130.7,-15277,-5365.8
22884,-986.34,-15212,-5352
22885,-841.94,-15146,-5337.6
22886,-697.73,-15078,-5322.7
22887,-553.91,-15008,-5307.1
22888,-410.46,-14937,-5291
22889,-267.33,-14865,-5274.4
22890,-124.51,-14791,-5257.1
22891,18.036,-14715,-5239.3
22892,160.34,-14638,-5220.9
22893,302.42,-14559,-5201.8
22894,444.31,-14478,-5182.2
22895,586.02,-14396,-5161.9
22896,727.57,-14311,-5141
22897,868.98,-14225,-5119.5
22898,1010.3,-14138,-5097.3
22899,1151.4,-14048,-5074.4
22900,1292.5,-13956,-5050.8
22901,1433.5,-13863,-5026.5
22902,1574.3,-13767,-5001.5
22903,1715.1,-13670,-4975.8
22904,1855.8,-13570,-4949.3
22905,1996.4,-13469,-4922.1
22906,2136.8,-13365,-4894.1
22907,2277.2,-13259,-4865.3
22908,2417.4,-13150,-4835.7
22909,2557.5,-13040,-4805.3
22910,2697.4,-12927,-4774.1
22911,2837.1,-12811,-4742
22912,2976.6,-12694,-4709
22913,3115.8,-12573,-4675.1
22914,3254.8,-12451,-4640.3
22915,3393.5,-12326,-4604.7
22916,3531.7,-12198,-4568
22917,3669.6,-12067,-4530.4
22918,3807.1,-11934,-4491.9
22919,3944,-11799,-4452.4
22920,4080.4,-11660,-4411.8
22921,4216.1,-11519,-4370.3
22922,4351.2,-11375,-4327.7
22923,4485.5,-11229,-4284
22924,4619.1,-11079,-4239.4
22925,4751.7,-10927,-4193.6
22926,4883.4,-10771,-4146.7
22927,5014.1,-10613,-4098.8
22928,5143.6,-10452,-4049.7
22929,5271.9,-10288,-3999.5
22930,5399,-10121,-3948.2
22931,5524.6,-9950.8,-3895.8
22932,5648.8,-9777.9,-3842.2
22933,5771.4,-9602,-3787.4
22934,5892.3,-9423.1,-3731.5
22935,6011.4,-9241.3,-3674.4
22936,6128.7,-9056.5,-3616.1
22937,6243.9,-8868.8,-3556.6
22938,6357,-8678.1,-3496
22939,6467.9,-8484.5,-3434.1
22940,6576.5,-8287.9,-3371.1
22941,6682.6,-8088.5,-3306.9
22942,6786.2,-7886.3,-3241.5
22943,6887.1,-7681.2,-3175
22944,6985.1,-7473.3,-3107.2
22945,7080.2,-7262.6,-3038.3
22946,7172.3,-7049.3,-2968.2
22947,7261.1,-6833.2,-2897
22948,7346.7,-6614.5,-2824.6
22949,7428.8,-6393.2,-2751
22950,7507.3,-6169.4,-2676.3
22951,7582.2,-5943.1,-2600.5
22952,7653.2,-5714.4,-2523.6
22953,7720.2,-5483.4,-2445.6
22954,7783.2,-5250,-2366.5
22955,7842,-5014.4,-2286.4
22956,7896.4,-4776.7,-2205.2
22957,7946.3,-4536.9,-2123
22958,7991.7,-4295.1,-2039.7
22959,8032.2,-4051.4,-1955.5
22960,8067.9,-3805.8,-1870.3
22961,8098.6,-3558.4,-1784.2
22962,8124.2,-3309.4,-1697.1
22963,8144.5,-3058.8,-1609.1
22964,8159.4,-2806.6,-1520.2
22965,8168.7,-2553.1,-1430.5
22966,8172.4,-2298.2,-1339.9
22967,8170.3,-2042.1,-1248.5
22968,8162.2,-1784.9,-1156.4
22969,8148,-1526.6,-1063.4
22970,8127.5,-1267.4,-969.78
22971,8100.7,-1007.3,-875.41
22972,8067.4,-746.54,-780.36
22973,8027.3,-485.11,-684.66
22974,7980.4,-223.16,-588.33
22975,7926.5,39.222,-491.4
22976,7865.4,301.91,-393.91
22977,7797,564.81,-295.88
22978,7721,827.78,-197.33
22979,7637.3,1090.7,-98.312
22980,7545.7,1353.5,1.1571
22981,7446,1616,101.04
22982,7339.5,1874.4,199.88
22983,7232.9,2114.6,292.24
22984,7127.4,2336.8,378.16
22985,7023.4,2543,458.24
22986,6921.3,2734.8,533.07
22987,6821.1,2913.6,603.18
22988,6722.9,3081,669.08
22989,6626.6,3238.2,731.22
22990,6532.1,3386.4,790.06
22991,6439.2,3526.8,846.01
22992,6347.6,3660.3,899.45
22993,6257,3788.1,950.76
22994,6166.9,3910.9,1000.3
22995,6077.1,4029.7,1048.3
22996,5987.1,4145.2,1095.2
22997,5896.5,4258.1,1141.2
22998,5804.7,4369.1,1186.7
22999,5711.3,4478.8,1231.7
23000,5615.9,4587.8,1276.7
23001,5517.8,4696.7,1321.7
23002,5416.5,4805.8,1367.1
23003,5311.6,4915.6,1412.9
23004,5202.3,5026.5,1459.4
23005,5088.3,5138.9,1506.7
23006,4968.8,5252.9,1555
23007,4843.4,5368.8,1604.3
23008,4711.2,5486.8,1654.8
23009,4571.9,5607,1706.5
23010,4424.6,5729.6,1759.6
23011,4268.8,5854.4,1814
23012,4103.7,5981.6,1869.8
23013,3928.6,6110.9,1927
23014,3742.9,6242.2,1985.6
23015,3545.8,6375.4,2045.6
23016,3336.5,6510.2,2106.9
23017,3114.2,6646.1,2169.5
23018,2878.1,6782.8,2233.2
23019,2627.3,6919.8,2297.9
23020,2361,7056.5,2363.5
23021,2078.3,7192.3,2429.8
23022,1778.2,7326.3,2496.6
23023,1459.7,7457.8,2563.6
23024,1121.9,7585.8,2630.5
23025,763.67,7709.1,2697.1
23026,384.03,7826.6,2763
23027,-18.124,7936.9,2827.7
23028,-443.88,8038.5,2890.7
23029,-894.33,8129.7,2951.6
23030,-1370.6,8208.5,3009.7
23031,-1873.7,8272.9,3064.3
23032,-2404.7,8320.6,3114.7
23033,-2964.5,8349,3160
23034,-3554.1,8355.1,3199.3
23035,-4174.1,8335.9,3231.4
23036,-4825.1,8287.9,3255.1
23037,-5507.2,8207.2,3269.2
23038,-6220.5,8089.7,3272.1
23039,-6964.4,7931.1,3262.2
23040,-7737.9,7726.3,3237.7
23041,-8539,7470.5,3196.7
23042,-9365.4,7158.2,3137.1
23043,-10213,6784,3056.8
23044,-11078,6342.6,2953.6
23045,-11954,5828.5,2825.2
23046,-12833,5237,2669.3
23047,-13705,4564.1,2484
23048,-14561,3806.6,2267.5
23049,-15387,2963,2018.5
23050,-16169,2033.8,1736.2
23051,-16892,1021.9,1420.6
23052,-17539,-67.34,1072.8
23053,-18093,-1225,694.78
23054,-18539,-2439.3,289.85
23055,-18862,-3695,-137.53
23056,-19051,-4974.3,-581.72
23057,-19096,-6257.2,-1036.1
23058,-18996,-7522.6,-1493.3
23059,-18750,-8749,-1945.7
23060,-18365,-9916.4,-2385.8
23061,-17853,-11007,-2806.4
23062,-17228,-12006,-3201.3
23063,-16511,-12903,-3565.6
23064,-15721,-13691,-3895.8
23065,-14882,-14370,-4189.8
23066,-14014,-14939,-4446.8
23067,-13139,-15406,-4667.6
23068,-12276,-15777,-4853.7
23069,-11442,-16064,-5007.7
23070,-10651,-16277,-5132.7
23071,-9915.3,-16427,-5232.2
23072,-9244.5,-16527,-5309.5
23073,-8646.6,-16588,-5368.3
23074,-8128.3,-16619,-5411.8
23075,-7694.6,-16631,-5443
23076,-7350.3,-16631,-5464.5
23077,-7099.4,-16626,-5478.3
23078,-6942.3,-16621,-5486.2
23079,-6811.7,-16616,-5492.3
23080,-6680.4,-16609,-5498
23081,-6548.5,-16601,-5503.4
23082,-6416,-16592,-5508.3
23083,-6283,-16581,-5512.9
23084,-6149.4,-16569,-5517
23085,-6015.3,-16556,-5520.7
23086,-5880.7,-16542,-5524
23087,-5745.6,-16527,-5526.9
23088,-5610.1,-16510,-5529.4
23089,-5474.1,-16492,-5531.4
23090,-5337.8,-16473,-5533
23091,-5201,-16452,-5534.2
23092,-5063.8,-16430,-5534.9
23093,-4926.3,-16407,-5535.2
23094,-4788.4,-16383,-5535
23095,-4650.2,-16357,-5534.4
23096,-4511.7,-16330,-5533.3
23097,-4372.8,-16301,-5531.8
23098,-4233.7,-16271,-5529.7
23099,-4094.2,-16240,-5527.3
23100,-3954.5,-16207,-5524.3
23101,-3814.5,-16173,-5520.9
23102,-3674.3,-16138,-5517
23103,-3533.8,-16101,-5512.6
23104,-3393.1,-16063,-5507.7
23105,-3252.2,-16023,-5502.3
23106,-3111,-15982,-5496.4
23107,-2969.7,-15939,-5490
23108,-2828.1,-15895,-5483.1
23109,-2686.3,-15850,-5475.7
23110,-2544.4,-15803,-5467.8
23111,-2402.2,-15754,-5459.3
23112,-2259.9,-15704,-5450.4
23113,-2117.4,-15653,-5440.8
23114,-1974.8,-15599,-5430.8
23115,-1832,-15545,-5420.2
23116,-1689.1,-15489,-5409.1
23117,-1546,-15431,-5397.4
23118,-1402.8,-15371,-5385.1
23119,-1259.4,-15310,-5372.3
23120,-1116,-15248,-5358.8
23121,-972.42,-15183,-5344.8
23122,-828.74,-15117,-5330.3
23123,-684.98,-15050,-5315.1
23124,-541.13,-14980,-5299.3
23125,-397.21,-14909,-5282.9
23126,-253.22,-14836,-5265.9
23127,-109.17,-14762,-5248.2
23128,34.911,-14685,-5229.9
23129,179.02,-14607,-5211
23130,323.16,-14527,-5191.4
23131,467.29,-14445,-5171.2
23132,611.41,-14361,-5150.3
23133,755.5,-14275,-5128.7
23134,899.54,-14187,-5106.4
23135,1043.5,-14098,-5083.4
23136,1187.4,-14006,-5059.7
23137,1331.2,-13913,-5035.3
23138,1474.9,-13817,-5010.1
23139,1618.4,-13719,-4984.2
23140,1761.7,-13619,-4957.6
23141,1904.9,-13518,-4930.2
23142,2047.8,-13414,-4902.1
23143,2190.4,-13308,-4873.1
23144,2332.8,-13199,-4843.4
23145,2474.8,-13089,-4812.9
23146,2616.5,-12976,-4781.5
23147,2757.8,-12861,-4749.4
23148,2898.7,-12744,-4716.4
23149,3039.1,-12625,-4682.6
23150,3179,-12503,-4647.9
23151,3318.4,-12379,-4612.4
23152,3457.1,-12252,-4576
23153,3595.3,-12124,-4538.7
23154,3732.7,-11993,-4500.6
23155,3869.4,-11859,-4461.5
23156,4005.3,-11723,-4421.5
23157,4140.3,-11585,-4380.7
23158,4274.5,-11444,-4338.9
23159,4407.7,-11301,-4296.1
23160,4539.9,-11155,-4252.5
23161,4671,-11007,-4207.9
23162,4800.9,-10857,-4162.3
23163,4929.7,-10704,-4115.8
23164,5057.2,-10548,-4068.3
23165,5183,-10390,-4019.9
23166,5306.4,-10232,-3971
23167,5427.4,-10072,-3921.6
23168,5546.3,-9909.9,-3871.4
23169,5663.3,-9746.5,-3820.5
23170,5778.5,-9581,-3768.7
23171,5892,-9413.2,-3716
23172,6003.9,-9242.8,-3662.2
23173,6114.3,-9069.5,-3607.4
23174,6223.1,-8893.3,-3551.4
23175,6330.5,-8713.9,-3494.1
23176,6436.3,-8531.1,-3435.6
23177,6540.5,-8344.8,-3375.7
23178,6643.1,-8154.8,-3314.4
23179,6743.9,-7961.1,-3251.6
23180,6842.9,-7763.5,-3187.3
23181,6939.9,-7562,-3121.6
23182,7034.7,-7356.4,-3054.2
23183,7127.3,-7146.8,-2985.3
23184,7217.4,-6933.2,-2914.7
23185,7304.8,-6715.5,-2842.6
23186,7389.3,-6493.7,-2768.8
23187,7470.8,-6268,-2693.4
23188,7549,-6038.3,-2616.4
23189,7623.6,-5804.7,-2537.8
23190,7694.5,-5567.3,-2457.6
23191,7761.5,-5326.2,-2375.8
23192,7824.2,-5081.5,-2292.5
23193,7882.5,-4833.5,-2207.7
23194,7936.1,-4582.2,-2121.5
23195,7984.8,-4327.7,-2033.8
23196,8028.3,-4070.4,-1944.8
23197,8066.6,-3810.3,-1854.5
23198,8099.2,-3547.7,-1763
23199,8126.1,-3282.8,-1670.2
23200,8147,-3015.8,-1576.4
23201,8161.8,-2746.9,-1481.5
23202,8170.3,-2476.5,-1385.7
23203,8172.2,-2204.6,-1289
23204,8167.5,-1931.6,-1191.4
23205,8156.1,-1657.7,-1093.2
23206,8137.6,-1383.2,-994.23
23207,8112.2,-1108.3,-894.75
23208,8079.5,-833.27,-794.79
23209,8039.6,-558.38,-694.43
23210,7992.4,-283.89,-593.77
23211,7937.8,-10.048,-492.88
23212,7875.6,262.89,-391.86
23213,7805.9,534.68,-290.8
23214,7728.7,805.06,-189.77
23215,7643.9,1073.8,-88.872
23216,7551.4,1340.6,11.815
23217,7451.3,1605.3,112.2
23218,7343.6,1867.6,212.21
23219,7228.3,2127.3,311.74
23220,7105.4,2384.2,410.73
23221,6975,2637.9,509.07
23222,6837.1,2888.4,606.7
23223,6691.8,3135.3,703.51
23224,6539.1,3378.5,799.45
23225,6379.1,3617.6,894.41
23226,6212,3852.6,988.31
23227,6037.8,4083.2,1081.1
23228,5856.7,4309.2,1172.6
23229,5668.7,4530.3,1262.9
23230,5474.2,4746.5,1351.8
23231,5273.1,4957.3,1439.2
23232,5065.8,5162.8,1525
23233,4852.5,5362.6,1609.2
23234,4633.3,5556.6,1691.8
23235,4408.6,5744.7,1772.5
23236,4178.6,5926.5,1851.4
23237,3943.6,6102,1928.3
23238,3704,6271,2003.1
23239,3460.1,6433.3,2075.9
23240,3212.4,6588.9,2146.5
23241,2961.3,6737.5,2214.9
23242,2707.2,6879.1,2280.9
23243,2450.7,7013.6,2344.5
23244,2190.9,7141.6,2406.1
23245,1926.5,7263.6,2465.8
23246,1658,7379.6,2523.6
23247,1385.5,7489.4,2579.4
23248,1109.5,7592.8,2633.2
23249,830.25,7689.8,2684.9
23250,548.08,7780.2,2734.4
23251,263.35,7864,2781.7
23252,-23.566,7941.2,2826.8
23253,-312.3,8011.7,2869.7
23254,-602.46,8075.5,2910.2
23255,-893.65,8132.6,2948.4
23256,-1185.5,8183.1,2984.3
23257,-1477.5,8227,3017.8
23258,-1769.3,8264.4,3049
23259,-2060.5,8295.4,3077.9
23260,-2350.7,8320.1,3104.5
23261,-2639.4,8338.6,3128.8
23262,-2926.3,8351.2,3150.9
23263,-3210.8,8357.9,3170.7
23264,-3492.6,8359.1,3188.4
23265,-3771.3,8354.9,3204
23266,-4046.5,8345.5,3217.5
23267,-4317.8,8331.3,3229.1
23268,-4584.9,8312.5,3238.7
23269,-4847.3,8289.3,3246.6
23270,-5104.8,8262.1,3252.7
23271,-5357,8231.2,3257.1
23272,-5603.7,8196.8,3260
23273,-5844.5,8159.4,3261.4
23274,-6079.3,8119.2,3261.4
23275,-6307.8,8076.5,3260.2
23276,-6529.7,8031.8,3257.9
23277,-6745,7985.1,3254.5
23278,-6953.5,7937,3250.1
23279,-7155.1,7887.7,3244.9
23280,-7349.7,7837.5,3238.9
23281,-7537.2,7786.6,3232.3
23282,-7717.7,7735.4,3225.1
23283,-7891.1,7684,3217.4
23284,-8057.4,7632.8,3209.3
23285,-8216.8,7581.9,3200.9
23286,-8369.3,7531.5,3192.3
23287,-8515,7481.8,3183.5
23288,-8654,7432.9,3174.7
23289,-8786.6,7385,3165.7
23290,-8913,7338.1,3156.8
23291,-9033.3,7292.4,3147.9
23292,-9147.8,7248,3139
23293,-9256.9,7204.7,3130.3
23294,-9360.6,7162.7,3121.7
23295,-9459.5,7121.9,3113.2
23296,-9553.8,7082.3,3104.9
23297,-9643.9,7043.9,3096.8
23298,-9730.2,7006.4,3088.7
23299,-9813,6970,3080.8
23300,-9892.9,6934.3,3073
23301,-9970.2,6899.3,3065.3
23302,-10045,6864.8,3057.6
23303,-10119,6830.6,3050
23304,-10191,6796.5,3042.3
23305,-10263,6762.3,3034.5
23306,-10335,6727.6,3026.6
23307,-10407,6692.4,3018.5
23308,-10481,6656.1,3010
23309,-10556,6618.6,3001.3
23310,-10633,6579.4,2992.1
23311,-10713,6538.2,2982.4
23312,-10797,6494.7,2972
23313,-10885,6448.3,2960.9
23314,-10978,6398.6,2948.9
23315,-11076,6345.1,2935.9
23316,-11181,6287.2,2921.7
23317,-11292,6224.4,2906.2
23318,-11412,6156,2889.1
23319,-11540,6081.2,2870.3
23320,-11677,5999.3,2849.6
23321,-11824,5909.5,2826.6
23322,-11982,5811.1,2801.3
23323,-12140,5709.7,2774.9
23324,-12297,5607,2747.9
23325,-12452,5502.9,2720.3
23326,-12605,5397.6,2692.2
23327,-12756,5291.1,2663.5
23328,-12905,5183.5,2634.3
23329,-13052,5074.7,2604.6
23330,-13198,4964.9,2574.4
23331,-13341,4854.1,2543.8
23332,-13483,4742.4,2512.7
23333,-13622,4629.8,2481.1
23334,-13760,4516.3,2449.1
23335,-13895,4402,2416.7
23336,-14029,4287,2383.9
23337,-14160,4171.2,2350.8
23338,-14289,4054.8,2317.2
23339,-14416,3937.8,2283.4
23340,-14542,3820.3,2249.2
23341,-14665,3702.2,2214.7
23342,-14786,3583.7,2179.9
23343,-14905,3464.8,2144.8
23344,-15022,3345.4,2109.5
23345,-15136,3225.8,2073.9
23346,-15249,3105.8,2038.1
23347,-15360,2985.6,2002.1
23348,-15468,2865.2,1965.9
23349,-15575,2744.6,1929.5
23350,-15679,2623.9,1892.9
23351,-15782,2503.1,1856.2
23352,-15882,2382.3,1819.3
23353,-15981,2261.4,1782.3
23354,-16077,2140.6,1745.1
23355,-16171,2019.7,1707.9
23356,-16264,1899,1670.6
23357,-16354,1778.4,1633.2
23358,-16443,1657.9,1595.7
23359,-16529,1537.6,1558.2
23360,-16614,1417.4,1520.6
23361,-16697,1297.5,1482.9
23362,-16778,1177.8,1445.3
23363,-16857,1058.4,1407.6
23364,-16935,939.21,1369.9
23365,-17010,820.35,1332.2
23366,-17084,701.81,1294.6
23367,-17156,583.59,1256.9
23368,-17226,465.73,1219.2
23369,-17295,348.22,1181.6
23370,-17362,231.07,1144
23371,-17427,114.31,1106.4
23372,-17491,-2.0606,1068.9
23373,-17553,-118.04,1031.4
23374,-17613,-233.62,993.96
23375,-17672,-348.79,956.56
23376,-17730,-463.56,919.22
23377,-17786,-577.92,881.93
23378,-17840,-691.87,844.7
23379,-17893,-805.41,807.52
23380,-17945,-918.55,770.4
23381,-17995,-1031.3,733.34
23382,-18044,-1143.6,696.33
23383,-18091,-1255.6,659.38
23384,-18137,-1367.2,622.48
23385,-18182,-1478.4,585.64
23386,-18225,-1589.2,548.84
23387,-18268,-1699.7,512.09
23388,-18309,-1809.9,475.38
23389,-18349,-1919.7,438.71
23390,-18387,-2029.3,402.08
23391,-18425,-2138.6,365.47
23392,-18461,-2247.5,328.89
23393,-18496,-2356.3,292.33
23394,-18530,-2464.8,255.78
23395,-18563,-2573.1,219.24
23396,-18595,-2681.2,182.69
23397,-18625,-2789.2,146.14
23398,-18655,-2897,109.57
23399,-18684,-3004.7,72.98
23400,-18711,-3112.4,36.354
23401,-18738,-3220,-0.31477
23402,-18763,-3327.5,-37.035
23403,-18788,-3435,-73.816
23404,-18811,-3542.6,-110.67
23405,-18834,-3650.2,-147.6
23406,-18856,-3758,-184.63
23407,-18876,-3865.8,-221.77
23408,-18896,-3973.8,-259.01
23409,-18914,-4082,-296.39
23410,-18932,-4190.5,-333.91
23411,-18949,-4299.1,-371.58
23412,-18964,-4408.1,-409.41
23413,-18979,-4517.4,-447.42
23414,-18993,-4627.1,-485.63
23415,-19006,-4737.2,-524.04
23416,-19017,-4847.7,-562.67
23417,-19028,-4958.8,-601.53
23418,-19038,-5070.3,-640.64
23419,-19046,-5182.4,-680.02
23420,-19054,-5295.1,-719.67
23421,-19060,-5408.4,-759.62
23422,-19066,-5522.6,-799.92
23423,-19070,-5637.6,-840.62
23424,-19073,-5753.5,-881.68
23425,-19075,-5870.2,-923.09
23426,-19076,-5987.6,-964.85
23427,-19076,-6105.8,-1006.9
23428,-19074,-6224.6,-1049.3
23429,-19071,-6344,-1092
23430,-19066,-6464.1,-1135
23431,-19061,-6584.6,-1178.3
23432,-19054,-6705.7,-1221.8
23433,-19045,-6827.2,-1265.6
23434,-19035,-6949,-1309.6
23435,-19024,-7071.3,-1353.8
23436,-19012,-7193.8,-1398.2
23437,-18997,-7316.7,-1442.8
23438,-18982,-7439.7,-1487.5
23439,-18965,-7562.9,-1532.4
23440,-18946,-7686.2,-1577.5
23441,-18926,-7809.7,-1622.6
23442,-18905,-7933.1,-1667.9
23443,-18881,-8056.6,-1713.3
23444,-18857,-8180,-1758.7
23445,-18831,-8303.3,-1804.2
23446,-18803,-8426.5,-1849.7
23447,-18774,-8549.5,-1895.3
23448,-18743,-8672.2,-1940.9
23449,-18711,-8794.8,-1986.5
23450,-18677,-8917,-2032.1
23451,-18641,-9038.8,-2077.6
23452,-18605,-9160.3,-2123.1
23453,-18566,-9281.3,-2168.5
23454,-18526,-9401.9,-2213.9
23455,-18485,-9522,-2259.2
23456,-18442,-9641.5,-2304.4
23457,-18397,-9760.5,-2349.4
23458,-18351,-9878.8,-2394.3
23459,-18304,-9996.5,-2439.1
23460,-18255,-10113,-2483.8
23461,-18205,-10230,-2528.2
23462,-18153,-10345,-2572.5
23463,-18100,-10460,-2616.6
23464,-18046,-10574,-2660.5
23465,-17990,-10687,-2704.1
23466,-17933,-10799,-2747.6
23467,-17875,-10910,-2790.8
23468,-17815,-11021,-2833.7
23469,-17754,-11130,-2876.4
23470,-17692,-11239,-2918.8
23471,-17628,-11346,-2960.9
23472,-17564,-11452,-3002.7
23473,-17498,-11558,-3044.3
23474,-17431,-11662,-3085.5
23475,-17363,-11765,-3126.4
23476,-17294,-11867,-3166.9
23477,-17223,-11968,-3207.1
23478,-17152,-12068,-3247
23479,-17080,-12167,-3286.5
23480,-17007,-12264,-3325.7
23481,-16932,-12360,-3364.5
23482,-16857,-12455,-3402.9
23483,-16781,-12549,-3441
23484,-16704,-12642,-3478.7
23485,-16627,-12733,-3516
23486,-16548,-12823,-3552.8
23487,-16469,-12912,-3589.3
23488,-16389,-13000,-3625.4
23489,-16308,-13086,-3661.1
23490,-16227,-13171,-3696.4
23491,-16145,-13255,-3731.3
23492,-16062,-13338,-3765.7
23493,-15979,-13419,-3799.7
23494,-15895,-13499,-3833.4
23495,-15811,-13578,-3866.6
23496,-15726,-13655,-3899.3
23497,-15640,-13731,-3931.7
23498,-15555,-13806,-3963.6
23499,-15468,-13880,-3995.1
23500,-15382,-13952,-4026.2
23501,-15295,-14024,-4056.8
23502,-15208,-14094,-4087.1
23503,-15120,-14162,-4116.9
23504,-15032,-14230,-4146.3
23505,-14944,-14296,-4175.2
23506,-14855,-14361,-4203.8
23507,-14767,-14425,-4231.9
23508,-14678,-14487,-4259.6
23509,-14589,-14548,-4286.9
23510,-14499,-14609,-4313.7
23511,-14410,-14668,-4340.2
23512,-14320,-14725,-4366.3
23513,-14231,-14782,-4391.9
23514,-14141,-14838,-4417.2
23515,-14051,-14892,-4442
23516,-13962,-14945,-4466.5
23517,-13872,-14997,-4490.5
23518,-13782,-15049,-4514.2
23519,-13692,-15099,-4537.5
23520,-13602,-15147,-4560.4
23521,-13513,-15195,-4582.9
23522,-13423,-15242,-4605
23523,-13333,-15288,-4626.8
23524,-13243,-15333,-4648.2
23525,-13154,-15376,-4669.3
23526,-13064,-15419,-4690
23527,-12975,-15461,-4710.3
23528,-12886,-15502,-4730.3
23529,-12796,-15542,-4749.9
23530,-12707,-15581,-4769.2
23531,-12618,-15619,-4788.2
23532,-12529,-15656,-4806.9
23533,-12441,-15692,-4825.2
23534,-12352,-15727,-4843.2
23535,-12264,-15762,-4860.8
23536,-12175,-15795,-4878.2
23537,-12087,-15828,-4895.3
23538,-11999,-15860,-4912
23539,-11911,-15891,-4928.5
23540,-11823,-15922,-4944.7
23541,-11735,-15951,-4960.5
23542,-11648,-15980,-4976.1
23543,-11560,-16008,-4991.4
23544,-11473,-16035,-5006.5
23545,-11386,-16062,-5021.3
23546,-11299,-16088,-5035.8
23547,-11212,-16113,-5050
23548,-11125,-16137,-5064
23549,-11038,-16161,-5077.7
23550,-10951,-16184,-5091.2
23551,-10864,-16206,-5104.5
23552,-10778,-16228,-5117.5
23553,-10691,-16249,-5130.2
23554,-10605,-16269,-5142.8
23555,-10518,-16289,-5155.1
23556,-10432,-16308,-5167.2
23557,-10345,-16327,-5179
23558,-10259,-16344,-5190.7
23559,-10173,-16362,-5202.1
23560,-10086,-16378,-5213.3
23561,-9999.5,-16395,-5224.3
23562,-9912.9,-16410,-5235.1
23563,-9826.3,-16425,-5245.7
23564,-9739.5,-16439,-5256.1
23565,-9652.6,-16453,-5266.3
23566,-9565.6,-16466,-5276.4
23567,-9478.5,-16479,-5286.2
23568,-9391.2,-16491,-5295.8
23569,-9303.8,-16503,-5305.3
23570,-9216.1,-16514,-5314.5
23571,-9128.2,-16524,-5323.6
23572,-9040.1,-16534,-5332.5
23573,-8951.8,-16543,-5341.2
23574,-8863.2,-16552,-5349.8
23575,-8774.2,-16561,-5358.1
23576,-8685,-16568,-5366.3
23577,-8595.4,-16575,-5374.3
23578,-8505.5,-16582,-5382.2
23579,-8415.2,-16588,-5389.8
23580,-8324.5,-16594,-5397.3
23581,-8233.3,-16599,-5404.6
23582,-8141.7,-16603,-5411.8
23583,-8049.7,-16607,-5418.7
23584,-7957.2,-16610,-5425.5
23585,-7864.1,-16613,-5432.1
23586,-7770.5,-16615,-5438.6
23587,-7676.4,-16616,-5444.8
23588,-7581.6,-16617,-5450.9
23589,-7486.3,-16617,-5456.8
23590,-7390.3,-16617,-5462.5
23591,-7293.6,-16616,-5468
23592,-7196.3,-16614,-5473.3
23593,-7098.3,-16611,-5478.4
23594,-6999.6,-16608,-5483.4
23595,-6900,-16605,-5488.1
23596,-6799.8,-16600,-5492.6
23597,-6698.7,-16595,-5496.9
